Core-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-3,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
100.01,3724.34,1.54,0.65,0.00,0.28,0.00,0.05,0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7653.00,2147.00,28.05,1101.97,
100.01,3724.04,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,10769.00,1322.00,12.28,932.97,
100.02,3724.46,1.55,0.65,0.00,0.30,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2486.00,487.00,19.59,1224.63,
100.00,3724.34,1.55,0.65,0.00,0.31,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2467.00,485.00,19.66,910.29,
100.01,3723.82,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2559.00,570.00,22.27,1747.39,
100.02,3723.88,1.55,0.65,0.00,0.33,0.00,0.06,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7675.00,1700.00,22.15,1364.65,
100.01,3724.06,1.55,0.64,0.00,0.34,0.00,0.09,0.03,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,15894.00,1154.00,7.26,906.23,
99.95,3683.90,1.55,0.65,0.00,0.30,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2512.00,587.00,23.37,980.20,
99.98,3725.00,1.54,0.65,0.00,0.30,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,8557.00,1545.00,18.06,895.51,
100.01,3687.71,1.55,0.64,0.00,0.31,0.00,0.08,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6624.00,1042.00,15.73,1027.66,
100.00,3680.32,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2460.00,466.00,18.94,877.91,
99.94,3676.98,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,16211.00,1535.00,9.47,1463.06,
100.03,3679.41,1.55,0.64,0.00,0.32,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,10106.00,1063.00,10.52,982.22,
99.99,3703.47,1.55,0.65,0.00,0.30,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6599.00,1054.00,15.97,1286.56,
100.00,3684.15,1.55,0.64,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7491.00,1122.00,14.98,948.20,
100.02,3687.30,1.55,0.65,0.00,0.27,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.00,15225.00,1405.00,9.23,949.41,
100.03,3724.22,1.54,0.65,0.00,0.31,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,16834.00,1511.00,8.98,728.75,
100.04,3724.54,1.55,0.64,0.00,0.35,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2459.00,473.00,19.24,1000.43,
100.05,3723.41,1.55,0.65,0.00,0.28,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2549.00,585.00,22.95,923.94,
100.01,3724.23,1.55,0.64,0.00,0.33,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2412.00,465.00,19.28,862.32,
100.00,3724.73,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2402.00,435.00,18.11,870.69,
99.99,3724.80,1.54,0.65,0.00,0.33,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.03,0.03,0.01,0.00,13581.00,1405.00,10.35,891.58,
99.97,3725.13,1.55,0.65,0.00,0.31,0.00,0.06,0.02,0.26,0.01,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,9094.00,3791.00,41.69,1312.60,
100.02,3692.09,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,8310.00,1425.00,17.15,830.68,
100.04,3724.11,1.54,0.65,0.00,0.32,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2879.00,547.00,19.00,1300.81,
100.00,3720.20,1.55,0.65,0.00,0.29,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.01,0.00,0.01,0.00,0.04,0.03,0.00,0.00,2425.00,450.00,18.56,1200.48,
100.02,3690.96,1.55,0.65,0.00,0.34,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,24689.00,2000.00,8.10,1427.58,
100.00,3720.57,1.55,0.64,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2451.00,486.00,19.83,878.66,
100.03,3704.18,1.55,0.65,0.00,0.31,0.00,0.08,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2609.00,484.00,18.55,1013.39,
100.02,3694.60,1.54,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2458.00,488.00,19.85,1151.22,
100.04,3709.32,1.55,0.64,0.00,0.28,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2523.00,514.00,20.37,992.60,
100.04,3688.97,1.55,0.65,0.00,0.33,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,16555.00,1341.00,8.10,956.50,
100.04,3710.63,1.54,0.65,0.00,0.31,0.00,0.06,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2622.00,594.00,22.65,961.80,
100.01,3690.21,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2468.00,458.00,18.56,895.40,
100.03,3724.48,1.55,0.65,0.00,0.35,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2525.00,502.00,19.88,957.56,
100.05,3714.21,1.55,0.64,0.00,0.34,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2488.00,496.00,19.94,992.53,
100.03,3685.63,1.55,0.64,0.00,0.28,0.00,0.10,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,16960.00,2155.00,12.71,1101.22,
100.04,3706.37,1.54,0.65,0.00,0.22,0.00,0.07,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,10063.00,1312.00,13.04,884.26,
100.04,3689.93,1.55,0.64,0.00,0.33,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2547.00,517.00,20.30,965.43,
100.04,3713.50,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,3609.00,491.00,13.60,938.32,
100.08,3709.61,1.54,0.65,0.00,0.29,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2473.00,467.00,18.88,1045.94,
100.02,3685.37,1.55,0.64,0.00,0.27,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,16319.00,1623.00,9.95,963.72,
100.04,3708.29,1.55,0.65,0.00,0.31,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2423.00,475.00,19.60,925.21,
100.03,3709.18,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,8082.00,1332.00,16.48,1085.51,
100.04,3723.50,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2509.00,495.00,19.73,1143.76,
100.04,3713.80,1.55,0.65,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2473.00,454.00,18.36,881.85,
100.05,3708.36,1.55,0.64,0.00,0.28,0.00,0.05,0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,12094.00,1539.00,12.73,1602.76,
100.04,3698.38,1.55,0.65,0.00,0.34,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2485.00,583.00,23.46,1213.70,
100.04,3689.12,1.54,0.65,0.00,0.29,0.00,0.06,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2547.00,544.00,21.36,1055.58,
100.05,3683.98,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2452.00,448.00,18.27,945.10,
100.05,3690.55,1.55,0.65,0.00,0.29,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2440.00,566.00,23.20,1058.85,
100.01,3723.93,1.54,0.65,0.00,0.29,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2555.00,505.00,19.77,1061.20,
100.02,3723.96,1.55,0.65,0.00,0.34,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,2431.00,505.00,20.77,1186.82,
100.04,3712.93,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2494.00,474.00,19.01,928.56,
100.03,3713.82,1.55,0.64,0.00,0.39,0.00,0.08,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2502.00,491.00,19.62,904.68,
100.04,3709.73,1.55,0.65,0.00,0.34,0.00,0.06,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2527.00,517.00,20.46,995.37,
100.01,3724.45,1.54,0.65,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2539.00,525.00,20.68,984.89,
100.06,3714.33,1.55,0.64,0.00,0.32,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2487.00,510.00,20.51,953.87,
100.02,3724.42,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2524.00,495.00,19.61,923.07,
100.01,3724.12,1.54,0.65,0.00,0.35,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2506.00,551.00,21.99,990.46,
100.05,3723.12,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2571.00,547.00,21.28,1308.62,
100.02,3723.88,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2548.00,516.00,20.25,1054.89,
100.01,3724.53,1.55,0.64,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,8952.00,1061.00,11.85,1001.86,
100.00,3724.59,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2467.00,484.00,19.62,954.27,
100.05,3711.39,1.54,0.65,0.00,0.35,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2494.00,489.00,19.61,919.86,
100.00,3724.42,1.55,0.64,0.00,0.28,0.00,0.07,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2555.00,505.00,19.77,959.08,
100.02,3719.57,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2498.00,523.00,20.94,1053.49,
100.05,3713.79,1.54,0.65,0.00,0.31,0.00,0.05,0.02,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2457.00,477.00,19.41,939.72,
100.00,3724.46,1.55,0.64,0.00,0.31,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2477.00,449.00,18.13,873.49,
100.03,3704.54,1.55,0.65,0.00,0.33,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2492.00,492.00,19.74,963.24,
100.04,3713.78,1.55,0.64,0.00,0.29,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2452.00,464.00,18.92,1166.71,
100.04,3672.21,1.55,0.65,0.00,0.30,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2541.00,484.00,19.05,1036.83,
100.04,3714.25,1.54,0.65,0.00,0.32,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2485.00,464.00,18.67,930.07,
100.06,3723.80,1.55,0.64,0.00,0.33,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2528.00,518.00,20.49,1061.69,
100.05,3723.08,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2557.00,527.00,20.61,994.59,
100.01,3723.98,1.54,0.65,0.00,0.33,0.00,0.08,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2470.00,461.00,18.66,1180.46,
100.05,3713.39,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2482.00,485.00,19.54,1014.36,
100.05,3718.81,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,25051.00,2246.00,8.97,1032.52,
100.16,3724.20,1.55,0.64,0.00,0.33,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7911.00,1017.00,12.86,1042.22,
100.18,3713.90,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7795.00,1011.00,12.97,1226.09,
100.16,3724.04,1.54,0.65,0.00,0.34,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7898.00,968.00,12.26,1169.24,
100.49,3714.06,1.54,0.65,0.00,0.30,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7733.00,1008.00,13.04,2865.33,
100.02,3724.80,1.55,0.65,0.00,0.33,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2478.00,522.00,21.07,1060.26,
99.99,3724.56,1.54,0.65,0.00,0.31,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2483.00,482.00,19.41,862.31,
100.00,3724.25,1.55,0.65,0.00,0.30,0.00,0.05,0.02,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2423.00,478.00,19.73,1193.50,
100.01,3714.44,1.55,0.65,0.00,0.31,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6887.00,1193.00,17.32,1057.54,
99.99,3719.92,1.55,0.64,0.00,0.35,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2787.00,589.00,21.13,898.03,
100.03,3703.20,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,23316.00,1571.00,6.74,947.07,
100.02,3718.94,1.54,0.65,0.00,0.33,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,21048.00,1273.00,6.05,880.93,
99.99,3684.01,1.55,0.64,0.00,0.34,0.00,0.06,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,20757.00,1249.00,6.02,981.46,
100.00,3724.04,1.55,0.65,0.00,0.25,0.00,0.08,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,25867.00,1943.00,7.51,1120.51,
100.02,3713.98,1.54,0.65,0.00,0.29,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,14521.00,1627.00,11.20,1030.68,
100.00,3686.35,1.55,0.64,0.00,0.33,0.00,0.09,0.03,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2444.00,1249.00,51.10,981.50,
100.00,3713.50,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,5675.00,1807.00,31.84,1086.82,
100.07,3718.68,1.55,0.65,0.00,0.32,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,4776.00,1864.00,39.03,1096.97,
99.98,3724.84,1.55,0.65,0.00,0.25,0.00,0.07,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,4993.00,1646.00,32.97,1007.51,
100.01,3724.47,1.54,0.65,0.00,0.30,0.00,0.08,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,11127.00,2244.00,20.17,966.90,
100.10,3723.91,1.55,0.64,0.00,0.23,0.00,0.07,0.02,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6583.00,2149.00,32.64,1071.53,
99.99,3724.61,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6696.00,2199.00,32.84,999.07,
99.99,3680.99,1.55,0.65,0.00,0.32,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7848.00,2887.00,36.79,1013.67,
99.99,3712.94,1.55,0.64,0.00,0.32,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,3046.00,1258.00,41.30,949.06,
99.99,3712.37,1.54,0.65,0.00,0.31,0.00,0.08,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,12963.00,2016.00,15.55,1118.53,
